k,gamma,Smoothness,Curve structure
128,0.57,0.1381039097513156,0.48630122933046377
2,0.57,0.000818859071927247,-0.006639531918212371
32,0.63,0.13447318985099932,0.3307098978093645
128,0.63,0.13820506102891478,0.4822458945295959
64,0.63,0.1455489716198688,0.45031220130954336
16,0.63,0.05886844917977879,0.1362005737622014
4,0.63,-0.00519984585893285,0.0010863654054590888
2,0.63,0.0009585246037857043,-0.005725380005447589
1,0.63,-0.00018164947954368849,-0.0012488615334919073
8,0.63,0.0020012592011884878,0.008174739629136396
64,0.69,0.1452645525240407,0.44256183153987994
32,0.69,0.12657728742830865,0.30944943711889655
16,0.69,0.04847712940647442,0.1033608724433579
128,0.69,0.1375813670623714,0.4781073551104176
4,0.69,0.005367504742366858,0.006207456247430798
2,0.69,-8.93094802195682e-05,-0.0008147547549552936
1,0.69,-0.0007169267376566091,-0.005244785201976021
8,0.69,0.0028854057094409025,-0.0022117722806962448
1,0.75,-0.0009481129790254172,-0.005447988211807697
2,0.75,-0.0022721324000038456,0.0002637156164601029
4,0.75,-1.3840153715360959e-05,-0.000842199182965242
8,0.75,-0.002046390998986347,-0.007287985644228889
16,0.75,0.03862227361652287,0.08380969062916332
32,0.75,0.12212243247966592,0.28389215054489436
64,0.75,0.14750448558852997,0.42763797166224554
128,0.75,0.142965804211015,0.4685377854263998
32,0.81,0.11308770586074829,0.2586545953922785
128,0.81,0.1444206005893327,0.46152771976030965
64,0.81,0.1439492639822551,0.4209953135134972
16,0.81,0.027477092243464396,0.058720371791749326
2,0.81,-0.00290445652220922,-0.0015162630507488117
4,0.81,0.00035235071950928676,-0.00377654176822656
1,0.81,0.0013635999065300108,0.008873301465189443
8,0.81,-6.93576786262029e-05,-4.162070980012755e-05
1,0.87,-0.002620953520508673,-0.0004205611920399255
2,0.87,-0.004355544459531735,-0.0016550281283383428
4,0.87,-0.0031956336461435586,-0.006604820489933161
8,0.87,-0.0029403527000479435,-0.0005965329046229706
16,0.87,0.022015415548937267,0.049117600579089316
32,0.87,0.09924860715685535,0.24598316268146625
64,0.87,0.14563495721008862,0.4052194329588815
128,0.87,0.1449959112943991,0.45509206997676255
128,0.93,0.14763698754353627,0.44648239047223054
64,0.93,0.14072352630718815,0.39959210267036943
32,0.93,0.09029833909551366,0.22750076463745655
16,0.93,0.017043118600168883,0.03733322798081923
2,0.93,0.0006817851708960654,0.0026250470071454424
4,0.93,-0.0007193390534005473,-0.0054332992957796256
1,0.93,-0.0003978831766685009,-0.003461877803119795
8,0.93,-0.0036439915377617926,0.001987555406939512
64,0.99,0.14211414636012543,0.38568993979420607
128,0.99,0.14908852548554763,0.4378870357828872
8,0.99,-0.004468735079746489,0.0005920132065538874
32,0.99,0.088519540470199,0.20134386185808248
16,0.99,0.010263899178014457,0.025636729042476214
4,0.99,0.0015278236898301767,-0.0019069301883696266
2,0.99,2.103000615771844e-05,-0.002556955997460142
1,0.99,-0.008075766324175504,-0.007141629944623085
64,1.05,0.13959679131409974,0.37370200322056574
32,1.05,0.07996575274668877,0.18037272247976438
16,1.05,0.00818821556899857,0.015749989701189127
128,1.05,0.15034927815323784,0.42938986842756527
4,1.05,-0.0010127325067542103,-0.0068104004496667425
2,1.05,0.0009562874555857914,-0.0009714942586543929
1,1.05,0.001638989535792168,-0.00443768308327297
8,1.05,-0.0019081352794095285,-0.003126248952169841
1,1.11,-0.002315382709617342,-0.0008484092248419173
2,1.11,0.0010542483861232799,0.003981989542370501
4,1.11,-0.0013236141015243175,-0.004108618168998213
8,1.11,-8.061947712095785e-05,-0.00040838836850337623
16,1.11,0.008243585194437741,0.0092292359888696
32,1.11,0.06978100478331911,0.1678743029228863
64,1.11,0.13374958925161512,0.3648858735874872
128,1.11,0.14940545557537904,0.42396021786279764
128,1.17,0.1503666681628747,0.41451351456542096
64,1.17,0.13474542077489116,0.3527737699451829
32,1.17,0.06426572478773102,0.14885855684020866
16,1.17,0.002963941258597058,0.008555135658011026
8,1.17,0.0032303689655370227,0.0011568329132969346
2,1.17,0.00021320440907240945,-0.00047244347096830897
4,1.17,0.0024558011858375473,0.0035039277257543633
1,1.17,-0.0007189010703947396,0.0037555281225912784
1,1.22,0.0009029166875233474,0.0034195641963367662
2,1.22,0.001030142077970142,0.0013739443626578085
4,1.22,0.0015969719171080032,-0.0013631060334918232
8,1.22,-0.0005258416558967527,-0.0052580982687497335
16,1.22,0.004206401362110035,0.006137565007286239
32,1.22,0.055013062668159696,0.13501742772214498
64,1.22,0.12597071820920785,0.34388115424290755
128,1.22,0.14921388808372904,0.40809561305136666
2,1.28,-0.000645383834218638,-0.006550538119500293
128,1.28,0.14924244993686175,0.4010320618273827
64,1.28,0.12984802155443925,0.3248697676556665
32,1.28,0.0477020656677834,0.11308780675632935
1,1.28,0.00017736309553068041,-0.00021165701329806108
8,1.28,-0.0007843628443486295,-0.0026327083037133714
4,1.28,-0.004482420962762246,-0.006503765314495369
16,1.28,0.00799669142161169,0.005647833531632063
16,1.34,0.0010063832798503092,0.00741929791940632
64,1.34,0.12488239065931156,0.3154827576347007
32,1.34,0.04609169464374652,0.10331696569141219
128,1.34,0.14395972057130763,0.397191960312858
8,1.34,-0.0008298174043822604,-0.003609915850019463
2,1.34,-0.001793980453756061,-0.011870674509812051
1,1.34,0.004102698426583673,0.0012921854203393757
4,1.34,-0.0017230850468616943,-0.003249003981755094
64,1.4,0.11780910898640068,0.30670639101281605
32,1.4,0.03662727748043254,0.08979084610941285
16,1.4,-0.0015666462251849311,0.004852285811064616
128,1.4,0.14774188293970764,0.38475540138046604
4,1.4,0.0014861689844152814,0.0008822566799594478
2,1.4,-0.002654292884676168,-0.008771735546778348
1,1.4,0.0008240934423266455,0.0012329549155061237
8,1.4,-0.002764215277246296,0.004266468319223837
1,1.46,0.004232819287012524,-0.0051737169196465205
2,1.46,2.6516973650581033e-05,-0.0002934106241575529
4,1.46,0.0013913662847641617,-0.0043017482863879075
8,1.46,-0.0033901902258177685,0.002967267159348197
16,1.46,-0.0009653700726240388,0.0008978187794307368
32,1.46,0.03417563808780383,0.07235374562919722
64,1.46,0.11439830351661429,0.2921270301370732
128,1.46,0.14304362658344338,0.3836979045128695
32,1.52,0.029548095766901372,0.060984390869392446
64,1.52,0.11389363209223863,0.27808658964652566
16,1.52,-0.001839328743110824,-0.0023701550637130198
128,1.52,0.14129559527173957,0.3750208989658914
4,1.52,-0.0032804937555119262,-0.0017265445151288805
2,1.52,-0.00207951881984636,-0.0042094581535482845
1,1.52,-0.0009330566245507321,-0.004809962736538109
8,1.52,0.002254190444000659,-0.006295671823077886
64,1.58,0.10736270788011343,0.26879863380323243
32,1.58,0.024257506941574192,0.05343109515429473
16,1.58,-0.004105888844643635,0.0024801495546408203
128,1.58,0.13869550124606994,0.3691433091121806
4,1.58,0.0005632664099169404,3.7181212329706614e-05
2,1.58,0.0021178812966927696,0.0012816439401237556
1,1.58,0.0034373878369183264,0.001440184326374383
8,1.58,-0.002341831303294295,-0.004495162731100899
1,1.64,-0.001078238181441038,0.0006246993151008406
2,1.64,-0.0018389861770825577,-0.006863032909603273
4,1.64,0.0008875734439164895,0.007194267622725126
8,1.64,-0.0022100435640176608,-0.010526513140759641
16,1.64,0.0025352105911252143,-0.0037527861067796486
32,1.64,0.019119758636918116,0.047067004157524184
64,1.64,0.10908535527874552,0.25470806671565865
128,1.64,0.1367691498826536,0.3595513492217838
32,1.7,0.01304867827986661,0.034943106395677936
128,1.7,0.13722004243272662,0.3534051465655132
64,1.7,0.09733913936609256,0.2491235938145947
16,1.7,-0.0029411039326091015,-0.005900091843176358
8,1.7,-0.004896337434132703,-0.0032991539584130147
4,1.7,0.003466987184443493,-0.0038977728602135886
2,1.7,0.0015447492331290835,-0.0014111775241154034
1,1.7,-0.0005388028141282697,-0.0003921398034890111
64,1.76,0.09694721341072249,0.23118166013249455
32,1.76,0.010934339776549618,0.032001590283268044
16,1.76,-0.002428856852074779,-0.005557223214435858
128,1.76,0.1358169534009483,0.3447747503979939
4,1.76,-0.0013282819746014418,0.004129518843826896
2,1.76,0.0012808451938614573,-0.00371840108046817
1,1.76,-0.001061350810028061,-0.0019302855335839864
8,1.76,-0.0030575423559198733,0.0002843636701025942
1,1.82,-0.0019459976959089187,0.0007520000160734508
2,1.82,0.0027028166658478736,0.0012541247124941979
4,1.82,0.00019923600872318037,0.004940247118113528
8,1.82,-0.0029850849199095086,-0.0009689624852450285
16,1.82,-0.0020180016115958765,0.000798332917830713
32,1.82,0.009673689761202198,0.020264727635505297
64,1.82,0.09185952291600102,0.22249873287313846
128,1.82,0.13260697020259354,0.33911621186028845
32,1.88,0.007087795191538959,0.02464077245153884
64,1.88,0.08616343239512086,0.21326206439285217
16,1.88,-0.006042654977433559,0.002346037149940583
128,1.88,0.12735137816626174,0.3364325173764682
4,1.88,0.0034407849932638346,-0.0034045444104501277
2,1.88,0.0017093690465806999,-0.006569979708266449
1,1.88,0.0004842153860484255,0.0014167389149506437
8,1.88,0.0033507103551462802,0.0009654631802991087
64,1.93,0.08203996775185146,0.20735038768290087
32,1.93,0.006665996459585044,0.019526854323975606
16,1.93,-0.00023981487930518908,-0.0013582998932976098
128,1.93,0.12506794226291934,0.3301336617317834
4,1.93,-0.0010952452612533747,-0.00511751773471919
2,1.93,7.391396861006205e-05,0.005485537881858793
1,1.93,-0.0030225436939930184,0.00482235451931079
8,1.93,0.0016897985917720404,0.00504559506608504
1,1.99,0.0022473039161281516,-0.00733055769902774
2,1.99,-0.00019221919242756735,0.002850171752148245
4,1.99,0.0036468834095953473,0.0034840674635608915
8,1.99,-0.0029291010129747774,0.014986608586647576
16,1.99,-0.0007194965693057553,-0.005746703122714469
32,1.99,0.005822972031672258,0.013851020842727546
64,1.99,0.08462894915069052,0.1907193489678694
128,1.99,0.12771934485920117,0.31424523466624354
32,2.05,0.0032511225522077747,0.008231178305341258
64,2.05,0.07607818516962989,0.1849513308058756
16,2.05,0.002033437926017123,-0.0076292377323630145
128,2.05,0.11966608815268331,0.3154454551583473
4,2.05,0.00025770955412124374,0.0008534473916760321
2,2.05,0.00224935372157814,0.0017287307808002694
1,2.05,0.0014504453588097266,-0.0016519800103732551
8,2.05,0.002475458046998613,0.0015407535751134072
1,2.11,0.0002988186359660916,-0.002675851794434192
2,2.11,-0.002693530116354481,0.0010012686474878962
4,2.11,-0.0022313764982098694,-0.0027947878047702712
8,2.11,0.0016389983406383535,0.005839804439613627
16,2.11,0.002265465358858243,0.0018374957080615761
32,2.11,0.006571173607755609,0.011779799190938967
64,2.11,0.07177244436671898,0.16831828848086097
128,2.11,0.1200671898713081,0.3069964457436175
128,2.17,0.11806521647768176,0.2956031822996749
64,2.17,0.07028180140590495,0.16129356161956324
32,2.17,0.004050036688663383,0.010179508929666903
16,2.17,0.0029920081350451877,0.0027878190681023263
8,2.17,0.0048515959067783054,0.003159887698286734
2,2.17,-0.0010469057096797463,-0.004587168907855266
1,2.17,0.002446871447375154,-0.005294416137247682
4,2.17,-5.408770207715463e-05,0.010235433651381132
1,2.23,0.0016288996377492038,0.0026963651017602452
2,2.23,-0.001763035341724395,0.002213448190296008
4,2.23,-0.0004967517828927126,-0.002685311096963572
8,2.23,7.808860287905617e-05,0.0014886845440679197
16,2.23,0.0013467911892972029,-0.004897969798095592
32,2.23,0.001985429501801861,0.013313008997406617
64,2.23,0.06367147930453304,0.14469787400960532
128,2.23,0.11784663621557817,0.2884966018998662
32,2.29,0.0005780413427735609,0.012083669543090203
64,2.29,0.061362459271729175,0.14005851796670404
128,2.29,0.11629705192545303,0.279771689992928
16,2.29,0.004798161490579378,-0.005870082338842897
2,2.29,0.00043578957513906724,0.0053151359531141695
4,2.29,-0.0044098017920766175,-0.006676630174868303
1,2.29,0.004449181085032727,0.0025778016709553375
8,2.29,0.0015857934652558914,-0.0010928894969010061
1,2.35,0.0026697749026222684,-0.0007809722127749552
2,2.35,-0.00013938593964174517,0.004027523622556928
4,2.35,-0.00682102590738054,-0.00011670146260378544
8,2.35,0.0025151940721355737,-0.0025796727468629377
16,2.35,-0.0008972534877561,0.00013475452847694358
32,2.35,0.005780151132478928,0.006577869574237893
64,2.35,0.05944492853267297,0.13454370502762547
128,2.35,0.11481023996873069,0.2732582689697235
128,2.41,0.11448295213934773,0.2677284611844042
64,2.41,0.061196320505395085,0.11737701275069595
32,2.41,-0.0007796728184745749,0.006035991266284291
16,2.41,9.977171772257432e-06,-0.0018805684633300124
1,2.41,-0.004102968122189743,0.0009982161471189244
4,2.41,-0.0039448632437132924,-0.003064521586069513
2,2.41,0.0009230666352620376,0.004082591651275669
8,2.41,0.00044319508981766065,0.0026711910916782933
32,2.47,0.002417157430104677,0.0015596393668754205
128,2.47,0.1119444114747315,0.25638568841176074
64,2.47,0.05325795786773174,0.11517406873630515
16,2.47,-0.0008228308647525995,-0.0023383058200970863
8,2.47,0.0018850606941548942,0.003248434842487491
4,2.47,-0.00487179688790601,0.002859415102613394
2,2.47,0.0016358059661720215,-0.0026833176298943218
1,2.47,0.002870035767502499,0.004304786411263584
64,2.53,0.04955718032621542,0.10156750188271119
32,2.53,0.0015446957487962876,0.0023927168043037517
16,2.53,-0.0004019580090165453,-0.0019130705273601722
128,2.53,0.11040969580824983,0.25043574476393443
4,2.53,0.002614315304014958,-0.0021172824039330518
2,2.53,0.003554931227941538,0.00496342525898974
1,2.53,0.0017034782275843208,-0.005390237370335671
8,2.53,0.0028105343567180197,0.004877312435156156
1,2.59,0.0010683597350218954,-0.0040750073496598205
2,2.59,0.000668443867023083,0.00305077371733925
4,2.59,1.024189899218042e-05,-0.0010338877170477656
8,2.59,-0.0023284160342369464,0.0027680103634971642
16,2.59,-0.0008630530113462043,-0.0020202010795817293
32,2.59,0.0017441237625814843,0.0018917642298395543
64,2.59,0.042337341625239944,0.09767036158442605
128,2.59,0.10658367018920262,0.24473404112411845
32,2.64,-0.004000751471760544,0.004398525514603346
128,2.64,0.10866005533800382,0.23434451080112234
16,2.64,-0.0035192100096025913,0.004060461515249136
64,2.64,0.044579216822383416,0.08888647419411239
4,2.64,0.004375325760220317,-0.0022237700193701304
2,2.64,0.0012641100151050133,-0.0032898136157836766
1,2.64,0.0012195145266979401,0.00788387726355766
8,2.64,0.0009744139268137997,-0.0022030623899035318
64,2.7,0.03992809302570338,0.08896765966613662
32,2.7,-0.001405167251112116,0.0030645967630026916
16,2.7,0.0030307356884671788,-0.0025277409423399844
128,2.7,0.10422570806707815,0.2291428986814924
4,2.7,0.002827371046753291,-0.000158343643112846
2,2.7,0.0015708151529276737,-0.0073680573156245655
1,2.7,-0.0003314408673364966,-0.0021617624532165314
8,2.7,0.003989052048649133,-0.0006135898034180798
1,2.76,-0.002424362763564114,0.006830230111924296
2,2.76,0.0005259410704629985,-0.002153569420426049
4,2.76,-0.0015572020941108655,0.0032420299423432386
8,2.76,0.0001622555637481038,0.001852471657171506
16,2.76,0.001329252636548428,-0.001460297840347402
32,2.76,-0.00042719369952087805,0.004664372372892467
64,2.76,0.03956449807054968,0.07695915732260838
128,2.76,0.10159283583920486,0.22445147484610362
128,2.82,0.09986360621502294,0.21798544509717582
64,2.82,0.03742310449869507,0.06836439210129985
16,2.82,0.0032631835764232453,-0.0003261766360688201
32,2.82,0.00010395134085289248,-0.0017892367201788884
4,2.82,-0.00028385940913877583,-0.001714809773542214
2,2.82,-0.0010433775642196275,0.00011118251898128984
1,2.82,0.004924638981447793,0.0010100475300941492
8,2.82,-0.00010662126658533833,-0.002811223198636359
1,2.88,0.0043187334709813285,-0.0010085002313228175
2,2.88,0.004979749379999121,0.0021222620859180363
4,2.88,0.0027097436094749017,-0.0063097866115962575
8,2.88,0.0006489940423032858,-0.004127096470333491
16,2.88,0.0003171080751445676,-0.0030129043107051112
32,2.88,0.002115903925898166,-0.0024314172444425686
64,2.88,0.034812216159606224,0.07295289879453876
128,2.88,0.10025108554871492,0.20858848172237168
128,2.94,0.09095384303864612,0.2124130567320939
64,2.94,0.0287576982167278,0.06437747693131479
32,2.94,-0.004480819232858868,-0.0014011661956200294
16,2.94,-0.0005633490695919341,-0.0036267800481722956
2,2.94,0.0015181836514415736,-0.002502616562024884
4,2.94,0.0026797526839933417,-0.001957178038743179
1,2.94,-0.00212181089018032,0.0011956875557263547
8,2.94,-0.0009282717861157641,-0.010683462899586549
64,3.0,0.02837874490654263,0.05923983998129295
1,3.0,-0.0034148453121499722,0.0004704141657206895
2,3.0,0.002267548737598102,0.003579301708140359
4,3.0,0.00027060823417657254,0.003966666006009145
8,3.0,0.003397993605238403,-0.007695045195120931
16,3.0,-0.0033267697860506207,-0.010228533009070617
32,3.0,0.0005815158581694013,-0.0010654439526809334
128,3.0,0.09305564874152567,0.2054454367392029
