k,gamma,Smoothness,Curve structure
4,2.94,0.005760456497719224,-0.00446232167815741
1,2.94,-0.003816059068426192,-0.0035142638345845856
8,2.94,-0.006949616458864549,-0.006458178284133975
64,3.0,0.03015020132041163,0.05429257656711284
1,3.0,0.0010546805058525566,-0.0037070241891587474
2,3.0,0.006015295388460851,-0.0010185577624511888
4,3.0,0.004834275178576319,0.004116379774938783
8,3.0,-0.0008005845014603108,0.003319256695447137
16,3.0,0.0033869377487927843,0.003966811897040845
32,3.0,0.0009613521343260767,-0.0065706036290574255
128,3.0,0.08800413041783012,0.20395997283168094
